m,trajs
"7.11-164,4,80,169,233,149+13",[]
"7.11-240,98,90,159,90,22+1",[]
"7.11-240,98,90,159,90,22+2",[]
"7.11-240,98,90,159,90,22+3",[]
"7.11-240,98,90,159,90,22+4",[]
"7.11-240,98,90,159,90,22+5",[]
"7.11-240,98,90,159,90,22+6",[]
"7.11-240,98,90,159,90,22+7",[]
"7.11-240,98,90,159,90,22+8",[]
"7.11-240,98,90,159,90,22+9",[]
"7.11-240,98,90,159,90,22+10",[]
"7.11-240,98,90,159,90,22+11",[]
"7.11-240,98,90,159,90,22+12",[]
"7.11-240,98,90,159,90,22+13",[]
"7.11-240,98,90,159,90,22+14",[]
"7.11-240,98,90,159,90,22+15",[]
"7.11-240,98,90,159,90,22+16",[]
"7.11-240,98,90,159,90,22+17",[]
"7.11-240,98,90,159,90,22+18",[]
"7.11-240,98,90,159,90,22+19",[]
"7.11-240,98,90,159,90,22+20",[]
"7.11-240,98,90,159,90,22+21",[]
"7.11-240,98,90,159,90,22+22",[]
"7.11-240,98,90,159,90,22+23",[]
"7.11-240,98,90,159,90,22+24",[]
"7.11-240,98,90,159,90,22+25",[]
"7.11-240,98,90,159,90,22+26",[]
"7.11-240,98,90,159,90,22+27",[]
"7.11-240,98,90,159,90,22+28",[]
"7.11-240,98,90,159,90,22+29",[]
"7.11-240,98,90,159,90,22+30",[]
"7.11-240,98,90,159,90,22+31",[]
"7.11-240,98,90,159,90,22+32",[]
"7.11-240,98,90,159,90,22+33","[[743, 0], [743, 2], [703, 0], [703, 2], [663, 0], [663, 2], [623, 0], [623, 0], [623, 2], [583, 3], [582, 0], [582, 2], [542, 3], [541, 0], [541, 3], [540, 3], [539, 2], [499, 0]]"
"7.11-240,98,90,159,90,22+34",[]
"7.11-240,98,90,159,90,22+35",[]
"7.11-240,98,90,159,90,22+36",[]
"7.11-240,98,90,159,90,22+37",[]
"7.11-240,98,90,159,90,22+38",[]
"7.11-240,98,90,159,90,22+39",[]
"7.11-240,98,90,159,90,22+40",[]
"7.11-240,98,90,159,90,22+41",[]
"7.11-240,98,90,159,90,22+42",[]
"7.11-240,98,90,159,90,22+43",[]
"7.11-240,98,90,159,90,22+44",[]
"7.11-240,98,90,159,90,22+45",[]
"7.11-240,98,90,159,90,22+46",[]
"7.11-240,98,90,159,90,22+47",[]
"7.11-240,98,90,159,90,22+48",[]
"7.11-240,98,90,159,90,22+49","[[499, 0], [499, 4], [500, 1], [540, 4], [541, 0], [541, 4], [542, 1], [582, 0], [582, 4], [583, 1], [623, 0], [623, 0], [623, 1], [663, 0], [663, 1], [703, 0], [703, 1], [743, 0]]"
"7.11-240,98,90,159,90,22+50",[]
"7.11-240,98,90,159,90,22+51",[]
"7.11-240,98,90,159,90,22+52","[[743, 0], [743, 2], [703, 0], [703, 2], [663, 0], [663, 2], [623, 0], [623, 0], [623, 2], [583, 3], [582, 0], [582, 3], [581, 2], [541, 0], [541, 3], [540, 3], [539, 2], [499, 0]]"
"7.11-240,98,90,159,90,22+53",[]
"7.11-240,98,90,159,90,22+54",[]
"7.11-240,98,90,159,90,22+55",[]
"7.11-240,98,90,159,90,22+56",[]
"7.11-240,98,90,159,90,22+57",[]
"7.12-32,50,51,210,96,61+1",[]
"7.12-32,50,51,210,96,61+2","[[709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0]]"
"7.12-184,55,101,29,72,107+1",[]
"7.12-184,55,101,29,72,107+2",[]
"7.12-184,55,101,29,72,107+3","[[789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
"7.12-184,55,101,29,72,107+4",[]
"7.12-184,55,101,29,72,107+5","[[830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0]]"
"7.12-184,55,101,29,72,107+6","[[789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0], [789, 0]]"
"7.12-184,55,101,29,72,107+7",[]
"7.12-184,55,101,29,72,107+8","[[830, 0], [830, 0], [830, 0], [830, 0], [830, 0]]"
"7.12-184,55,101,29,72,107+9",[]
"7.12-184,55,101,29,72,107+10",[]
"7.12-184,55,101,29,72,107+11",[]
"7.12-184,55,101,29,72,107+12",[]
"7.12-184,55,101,29,72,107+13",[]
"7.12-184,55,101,29,72,107+14",[]
"7.12-184,55,101,29,72,107+15",[]
"7.12-184,55,101,29,72,107+16",[]
"7.12-184,55,101,29,72,107+17",[]
"7.12-184,55,101,29,72,107+18",[]
"7.12-184,55,101,29,72,107+19",[]
"7.12-184,55,101,29,72,107+20",[]
"7.12-184,55,101,29,72,107+21",[]
"7.12-184,55,101,29,72,107+22",[]
"7.12-184,55,101,29,72,107+23",[]
"7.12-184,55,101,29,72,107+24",[]
"7.12-184,55,101,29,72,107+25",[]
"7.12-184,55,101,29,72,107+26",[]
"7.12-184,55,101,29,72,107+27",[]
"7.12-184,55,101,29,72,107+28",[]
"7.12-184,55,101,29,72,107+29",[]
"7.12-184,55,101,29,72,107+30",[]
"7.12-184,55,101,29,72,107+31",[]
"7.12-184,55,101,29,72,107+32",[]
"7.12-184,55,101,29,72,107+33",[]
"7.12-184,55,101,29,72,107+34",[]
"7.12-184,55,101,29,72,107+35",[]
"7.12-184,55,101,29,72,107+36",[]
"7.12-184,55,101,29,72,107+37",[]
"7.12-184,55,101,29,72,107+38",[]
"7.12-184,55,101,29,72,107+39",[]
"7.12-184,55,101,29,72,107+40",[]
"7.12-184,55,101,29,72,107+41","[[709, 0]]"
"7.12-184,55,101,29,72,107+42",[]
"7.12-184,55,101,29,72,107+43",[]
"7.12-184,55,101,29,72,107+44","[[985, 2], [945, 0], [945, 4], [946, 0], [946, 4], [947, 0], [947, 2], [907, 0], [907, 4], [908, 0], [908, 2], [868, 0], [868, 0], [868, 2], [828, 4], [829, 0], [829, 2], [789, 0], [789, 3], [788, 0], [788, 4], [789, 2], [749, 0], [749, 0], [749, 2], [709, 0], [709, 2], [669, 0], [669, 0], [669, 3], [668, 2], [628, 0], [628, 0], [628, 3], [627, 2]]"
"7.12-184,55,101,29,72,107+45",[]
"7.12-48,74,38,155,214,98+1",[]
"7.12-48,74,38,155,214,98+2",[]
"7.12-48,74,38,155,214,98+3",[]
"7.12-48,74,38,155,214,98+4",[]
"7.12-48,74,38,155,214,98+5","[[830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0]]"
"7.12-48,74,38,155,214,98+6","[[832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3]]"
"7.12-48,74,38,155,214,98+7",[]
"7.12-48,74,38,155,214,98+8","[[830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0], [830, 0]]"
"7.12-240,103,40,135,90,171+1","[[989, 0]]"
"7.12-240,103,40,135,90,171+2",[]
"7.12-240,103,40,135,90,171+3","[[989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0]]"
"7.12-240,103,40,135,90,171+4","[[1105, 2], [1065, 0], [1065, 0], [1065, 3], [1064, 2], [1024, 0], [1024, 0], [1024, 2], [984, 0], [984, 4]]"
"7.12-240,103,40,135,90,171+5","[[985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0]]"
"7.12-240,103,40,135,90,171+6","[[989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0]]"
"7.12-240,103,40,135,90,171+7",[]
"7.12-240,103,40,135,90,171+8",[]
"7.12-240,103,40,135,90,171+9",[]
"7.12-240,103,40,135,90,171+10",[]
"7.12-240,103,40,135,90,171+11","[[1105, 0], [1105, 0]]"
"7.12-208,151,254,41,36,198+1",[]
"7.12-208,151,254,41,36,198+2","[[625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0]]"
"7.12-208,151,254,41,36,198+3",[]
"7.12-208,151,254,41,36,198+4","[[625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0], [625, 0]]"
"7.12-208,151,254,41,36,198+5",[]
"7.12-48,74,38,133,29,213+1",[]
"7.12-48,74,38,133,29,213+2","[[750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0]]"
"7.12-48,74,38,133,29,213+3",[]
"7.12-48,74,38,133,29,213+4","[[750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0], [750, 0]]"
"7.12-172,115,82,76,172,89+1",[]
"7.12-172,115,82,76,172,89+2",[]
"7.12-172,115,82,76,172,89+3",[]
"7.12-172,115,82,76,172,89+4","[[544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0], [544, 0]]"
"7.12-172,115,82,76,172,89+5",[]
"7.12-172,115,82,76,172,89+6",[]
"7.12-172,115,82,76,172,89+7",[]
"7.12-172,115,82,76,172,89+8",[]
"7.12-172,115,82,76,172,89+9",[]
"7.12-172,115,82,76,172,89+10","[[793, 0], [793, 0], [793, 0], [793, 0], [793, 0]]"
"7.12-172,115,82,76,172,89+11",[]
"7.12-172,115,82,76,172,89+12",[]
"7.12-172,115,82,76,172,89+13",[]
"7.12-172,115,82,76,172,89+14",[]
"7.12-172,115,82,76,172,89+15",[]
"7.12-172,115,82,76,172,89+16",[]
"7.12-172,115,82,76,172,89+17",[]
"7.12-172,115,82,76,172,89+18",[]
"7.12-172,115,82,76,172,89+19",[]
"7.12-172,115,82,76,172,89+20",[]
"7.12-172,115,82,76,172,89+21",[]
"7.12-172,115,82,76,172,89+22",[]
"7.12-172,115,82,76,172,89+23","[[628, 0], [628, 0], [628, 0], [628, 0], [628, 0], [628, 0], [628, 0], [628, 0], [628, 0], [628, 0], [628, 0], [628, 0]]"
"7.12-172,115,82,76,172,89+24",[]
"7.12-172,115,82,76,172,89+25","[[877, 3], [876, 0], [876, 3], [875, 3], [874, 0], [874, 2], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3], [788, 0], [788, 2], [748, 3], [747, 0], [747, 2], [707, 3], [706, 0], [706, 3], [705, 2], [665, 0], [665, 3], [664, 0], [664, 2], [624, 3], [623, 0], [623, 0], [623, 2], [583, 3], [582, 0], [582, 2], [542, 3], [541, 0], [541, 3], [540, 2], [500, 3], [499, 0]]"
"7.12-172,115,82,76,172,89+26",[]
"7.12-172,115,82,76,172,89+27",[]
"7.12-172,115,82,76,172,89+28",[]
"7.12-172,115,82,76,172,89+29",[]
"7.12-172,115,82,76,172,89+30",[]
"7.12-172,115,82,76,172,89+31","[[747, 0], [747, 0]]"
"7.12-104,160,62,174,96,98+1","[[832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0]]"
"7.12-104,160,62,174,96,98+2",[]
"7.12-124,218,195,126,234,181+1",[]
"7.12-124,218,195,126,234,181+2","[[876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0]]"
"7.12-124,218,195,126,234,181+3",[]
"7.12-124,218,195,126,234,181+4","[[876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0]]"
"7.12-124,218,195,126,234,181+5",[]
"7.12-124,218,195,126,234,181+6","[[876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0]]"
"7.12-124,218,195,126,234,181+7",[]
"7.12-124,218,195,126,234,181+8","[[876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0]]"
"7.12-124,218,195,126,234,181+9",[]
"7.12-124,218,195,126,234,181+10","[[876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0]]"
"7.12-164,125,159,153,152,106+1",[]
"7.12-164,125,159,153,152,106+2","[[585, 0], [585, 0]]"
"7.12-164,125,159,153,152,106+3",[]
"7.12-164,125,159,153,152,106+4",[]
"7.12-164,125,159,153,152,106+5","[[582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0], [582, 0]]"
"7.12-252,107,240,89,142,53+1",[]
"7.12-252,107,240,89,142,53+2","[[460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0], [460, 0]]"
"7.12-252,107,240,89,142,53+3","[[503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0]]"
"7.12-252,107,240,89,142,53+4",[]
"7.12-252,107,240,89,142,53+5","[[503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0]]"
"7.12-252,107,240,89,142,53+6",[]
"7.12-252,107,240,89,142,53+7",[]
"7.12-252,107,240,89,142,53+8",[]
"7.12-252,107,240,89,142,53+9","[[503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0]]"
"7.12-252,107,240,89,142,53+10",[]
"7.12-252,107,240,89,142,53+11","[[503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0], [503, 0]]"
"7.12-164,204,185,229,56,107+1",[]
"7.12-164,204,185,229,56,107+2","[[989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0], [989, 0]]"
"7.12-164,204,185,229,56,107+3","[[623, 1], [663, 4], [664, 0], [664, 4], [665, 0], [665, 1], [705, 4], [706, 0], [706, 4], [707, 1], [747, 0], [747, 1], [787, 4]]"
"7.12-164,204,185,229,56,107+4",[]
"7.12-164,204,185,229,56,107+5",[]
"7.12-164,204,185,229,56,107+6","[[743, 0], [743, 2], [703, 0], [703, 2], [663, 0], [663, 2]]"
"7.12-164,204,185,229,56,107+7",[]
"7.12-164,204,185,229,56,107+8",[]
"7.12-164,204,185,229,56,107+9","[[1071, 0]]"
"7.12-164,204,185,229,56,107+10",[]
"7.12-164,204,185,229,56,107+11",[]
"7.12-64,68,253,44,108,157+1",[]
"7.12-64,68,253,44,108,157+2",[]
"7.12-64,68,253,44,108,157+3",[]
"7.12-64,68,253,44,108,157+4",[]
"7.12-64,68,253,44,108,157+5","[[988, 0]]"
"7.12-64,68,253,44,108,157+6",[]
"7.12-64,68,253,44,108,157+7",[]
"7.12-64,68,253,44,108,157+8",[]
"7.12-64,68,253,44,108,157+9","[[988, 0], [988, 0], [988, 0], [988, 0], [988, 0], [988, 0]]"
"7.12-64,68,253,44,108,157+10","[[1071, 3], [1070, 0], [1070, 1], [1110, 0], [1110, 3], [1109, 0], [1109, 3], [1108, 0], [1108, 1], [1148, 0], [1148, 3], [1147, 0], [1147, 0], [1147, 3], [1146, 0], [1146, 0], [1146, 0], [1146, 2], [1106, 0], [1106, 3], [1105, 0], [1105, 2], [1065, 0], [1065, 0], [1065, 2], [1025, 3], [1024, 0], [1024, 0], [1024, 2], [984, 0], [984, 4]]"
"7.12-64,68,253,44,108,157+11","[[985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0], [985, 0]]"
"7.12-64,68,253,44,108,157+12","[[1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0]]"
"7.12-64,68,253,44,108,157+13",[]
"7.12-64,68,253,44,108,157+14",[]
"7.12-64,68,253,44,108,157+15",[]
"7.12-64,68,253,44,108,157+16","[[832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3]]"
"7.12-64,68,253,44,108,157+17","[[788, 2], [748, 4], [749, 0], [749, 0], [749, 2], [709, 0], [709, 2], [669, 0], [669, 0], [669, 2], [629, 3], [628, 0], [628, 0], [628, 2], [588, 3]]"
"7.12-64,68,253,44,108,157+18","[[587, 0], [587, 0], [587, 3], [586, 0], [586, 0], [586, 3], [585, 0], [585, 3], [584, 2], [544, 0], [544, 0], [544, 2], [504, 0], [504, 3], [503, 0], [503, 2], [463, 3], [462, 0], [462, 3], [461, 0], [461, 3], [460, 0], [460, 3], [459, 0], [459, 1], [499, 0], [499, 2], [459, 3], [458, 0], [458, 3], [457, 0], [457, 3], [456, 2], [416, 3], [415, 0], [415, 3], [414, 2], [374, 0], [374, 3], [373, 0], [373, 3], [372, 3], [371, 2], [331, 0], [331, 3], [330, 3], [329, 2], [289, 0], [289, 3], [288, 0], [288, 2], [248, 3], [247, 0], [247, 2], [207, 3], [206, 0], [206, 3], [205, 0], [205, 3], [204, 2], [164, 0], [164, 0], [164, 2], [124, 3], [123, 0], [123, 3], [122, 2], [82, 0], [82, 2], [42, 3]]"
"7.12-64,68,253,44,108,157+19",[]
"7.12-64,68,253,44,108,157+20",[]
"7.12-64,68,253,44,108,157+21",[]
"7.12-64,68,253,44,108,157+22","[[1067, 0], [1067, 0], [1067, 0], [1067, 0], [1067, 0]]"
"7.12-48,69,150,180,24,101+1",[]
