m,trajs
75,"[(1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 3), (3, 4, 4), (4, 1, 4), (4, 1, 14), (14, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 64), (64, 1, 64), (64, 1, 65), (65, 1, 75), (75, 4, 65), (65, 1, 75)]"
76,"[(5, 1, 6), (6, 3, 5), (5, 1, 5), (5, 1, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 26), (26, 3, 25), (25, 1, 15), (15, 1, 5), (5, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76)]"
77,"[(2, 4, 1), (1, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 13), (13, 4, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 34), (34, 1, 24), (24, 1, 34), (34, 1, 24), (24, 1, 25), (25, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54)]"
78,"[(5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 45), (45, 1, 46), (46, 1, 45), (45, 1, 55), (55, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 75), (75, 4, 76)]"
79,"[(1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 5), (5, 1, 15), (15, 1, 5), (5, 1, 4), (4, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 23), (23, 4, 24), (24, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 84), (84, 4, 85)]"
80,"[(5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 75), (75, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 97), (97, 2, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87)]"
81,"[(0, 4, 0), (0, 4, 1), (1, 4, 2), (2, 4, 2), (2, 4, 3), (3, 4, 13), (13, 4, 14), (14, 1, 24), (24, 1, 24), (24, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 44), (44, 1, 44), (44, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 64)]"
82,"[(8, 3, 18), (18, 3, 17), (17, 3, 18), (18, 3, 17), (17, 3, 16), (16, 3, 15), (15, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 64), (64, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 76), (76, 1, 77), (77, 1, 87)]"
83,"[(0, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 64), (64, 1, 74), (74, 4, 74)]"
84,"[(9, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 64), (64, 1, 64), (64, 1, 64), (64, 1, 74)]"
85,"[(2, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 35), (35, 1, 34), (34, 1, 24), (24, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76)]"
86,"[(0, 4, 0), (0, 4, 0), (0, 4, 1), (1, 4, 2), (2, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 4), (4, 1, 14), (14, 1, 14), (14, 1, 15), (15, 1, 15), (15, 1, 25), (25, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 34), (34, 1, 44)]"
87,"[(9, 3, 19), (19, 1, 29), (29, 3, 29), (29, 3, 19), (19, 1, 29), (29, 3, 28), (28, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 96), (96, 2, 86), (86, 4, 96)]"
88,"[(6, 3, 6), (6, 3, 5), (5, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 88), (88, 3, 89)]"
89,"[(5, 1, 4), (4, 1, 5), (5, 1, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 14), (14, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 65), (65, 1, 75)]"
90,"[(4, 1, 14), (14, 1, 24), (24, 1, 23), (23, 4, 24), (24, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 86), (86, 4, 87), (87, 0, 87), (87, 0, 77)]"
91,"[(5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 64), (64, 1, 65), (65, 1, 66), (66, 1, 65), (65, 1, 66), (66, 1, 65), (65, 1, 55), (55, 1, 65), (65, 1, 64), (64, 1, 74), (74, 4, 64), (64, 1, 74)]"
92,"[(6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 85), (85, 4, 86), (86, 4, 87), (87, 0, 87), (87, 0, 77), (77, 1, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87)]"
93,"[(1, 4, 1), (1, 4, 2), (2, 4, 12), (12, 4, 13), (13, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 75), (75, 4, 76), (76, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 96)]"
94,"[(6, 3, 6), (6, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 24), (24, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 86), (86, 4, 86)]"
95,"[(5, 1, 6), (6, 3, 7), (7, 3, 6), (6, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 75), (75, 4, 85), (85, 4, 85), (85, 4, 95), (95, 4, 94), (94, 4, 95), (95, 4, 95)]"
96,"[(0, 4, 1), (1, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 5), (5, 1, 6), (6, 3, 6), (6, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86)]"
97,"[(5, 1, 6), (6, 3, 16), (16, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 14), (14, 1, 14), (14, 1, 15), (15, 1, 25), (25, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 64), (64, 1, 74), (74, 4, 84), (84, 4, 84), (84, 4, 84)]"
98,"[(3, 4, 4), (4, 1, 14), (14, 1, 15), (15, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 16), (16, 3, 15), (15, 1, 25), (25, 1, 15), (15, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 65), (65, 1, 75), (75, 4, 65), (65, 1, 75)]"
99,"[(2, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 4), (4, 1, 14), (14, 1, 14), (14, 1, 24), (24, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 74), (74, 4, 75), (75, 4, 85), (85, 4, 86), (86, 4, 85), (85, 4, 84), (84, 4, 85)]"
100,"[(6, 3, 6), (6, 3, 5), (5, 1, 5), (5, 1, 5), (5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 24), (24, 1, 23), (23, 4, 22), (22, 4, 12), (12, 4, 13), (13, 4, 14), (14, 1, 13), (13, 4, 14), (14, 1, 24), (24, 1, 25)]"
101,"[(6, 3, 7), (7, 3, 6), (6, 3, 7), (7, 3, 6), (6, 3, 6), (6, 3, 5), (5, 1, 5), (5, 1, 5), (5, 1, 15), (15, 1, 16), (16, 3, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 75), (75, 4, 76), (76, 1, 77)]"
102,"[(1, 4, 2), (2, 4, 12), (12, 4, 13), (13, 4, 14), (14, 1, 4), (4, 1, 4), (4, 1, 4), (4, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 46), (46, 1, 56), (56, 1, 66), (66, 1, 76)]"
103,"[(0, 4, 1), (1, 4, 2), (2, 4, 12), (12, 4, 13), (13, 4, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 86), (86, 4, 87), (87, 0, 87)]"
104,"[(9, 3, 8), (8, 3, 9), (9, 3, 8), (8, 3, 8), (8, 3, 18), (18, 3, 17), (17, 3, 18), (18, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 5), (5, 1, 5), (5, 1, 6), (6, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45)]"
105,"[(1, 4, 1), (1, 4, 11), (11, 4, 10), (10, 2, 10), (10, 2, 0), (0, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 13), (13, 4, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 45), (45, 1, 46), (46, 1, 45), (45, 1, 46), (46, 1, 46), (46, 1, 46)]"
106,"[(2, 4, 3), (3, 4, 4), (4, 1, 5), (5, 1, 6), (6, 3, 7), (7, 3, 6), (6, 3, 7), (7, 3, 6), (6, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 86)]"
107,"[(9, 3, 8), (8, 3, 8), (8, 3, 7), (7, 3, 17), (17, 3, 16), (16, 3, 17), (17, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 55)]"
108,"[(7, 3, 17), (17, 3, 16), (16, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 26), (26, 3, 27), (27, 3, 27), (27, 3, 26), (26, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86)]"
109,"[(8, 3, 7), (7, 3, 7), (7, 3, 8), (8, 3, 7), (7, 3, 17), (17, 3, 16), (16, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 74)]"
110,"[(7, 3, 6), (6, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 86), (86, 4, 87), (87, 0, 87), (87, 0, 97), (97, 2, 87), (87, 0, 97), (97, 2, 87)]"
111,"[(4, 1, 14), (14, 1, 14), (14, 1, 14), (14, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 26), (26, 3, 25), (25, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 84), (84, 4, 94)]"
112,"[(1, 4, 0), (0, 4, 10), (10, 2, 0), (0, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 75)]"
113,"[(9, 3, 8), (8, 3, 7), (7, 3, 8), (8, 3, 18), (18, 3, 17), (17, 3, 17), (17, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 85), (85, 4, 84), (84, 4, 85), (85, 4, 86)]"
114,"[(0, 4, 1), (1, 4, 2), (2, 4, 2), (2, 4, 3), (3, 4, 13), (13, 4, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 84), (84, 4, 85), (85, 4, 86), (86, 4, 87), (87, 0, 77), (77, 1, 77), (77, 1, 87), (87, 0, 87)]"
115,"[(8, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 5), (5, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 66), (66, 1, 76), (76, 1, 76), (76, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 86)]"
116,"[(7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 55), (55, 1, 65), (65, 1, 65), (65, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 66), (66, 1, 76), (76, 1, 66)]"
117,"[(9, 3, 8), (8, 3, 8), (8, 3, 9), (9, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 74), (74, 4, 75), (75, 4, 76)]"
118,"[(5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 77), (77, 1, 87), (87, 0, 87), (87, 0, 88)]"
119,"[(0, 4, 1), (1, 4, 11), (11, 4, 12), (12, 4, 13), (13, 4, 12), (12, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 55), (55, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 35)]"
120,"[(7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 77), (77, 1, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87), (87, 0, 86)]"
121,"[(7, 3, 8), (8, 3, 7), (7, 3, 7), (7, 3, 7), (7, 3, 17), (17, 3, 16), (16, 3, 15), (15, 1, 16), (16, 3, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 86), (86, 4, 86)]"
122,"[(4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 34), (34, 1, 34), (34, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 97), (97, 2, 87), (87, 0, 87), (87, 0, 87)]"
123,"[(4, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 66), (66, 1, 76), (76, 1, 77), (77, 1, 87), (87, 0, 77), (77, 1, 87), (87, 0, 88), (88, 3, 98), (98, 2, 88), (88, 3, 87), (87, 0, 97)]"
124,"[(1, 4, 1), (1, 4, 0), (0, 4, 0), (0, 4, 10), (10, 2, 0), (0, 4, 0), (0, 4, 1), (1, 4, 1), (1, 4, 2), (2, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 4), (4, 1, 14), (14, 1, 15), (15, 1, 16), (16, 3, 15), (15, 1, 15), (15, 1, 25), (25, 1, 35)]"
125,"[(5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 64), (64, 1, 54), (54, 1, 64), (64, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 74), (74, 4, 75), (75, 4, 76)]"
126,"[(4, 1, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 77), (77, 1, 87), (87, 0, 97), (97, 2, 97)]"
127,"[(1, 4, 2), (2, 4, 1), (1, 4, 2), (2, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 14), (14, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 85), (85, 4, 86), (86, 4, 76)]"
128,"[(4, 1, 5), (5, 1, 15), (15, 1, 16), (16, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 35), (35, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 66), (66, 1, 76), (76, 1, 86)]"
129,"[(6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 65), (65, 1, 75), (75, 4, 85), (85, 4, 84), (84, 4, 85), (85, 4, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87), (87, 0, 86)]"
130,"[(2, 4, 2), (2, 4, 3), (3, 4, 4), (4, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 66), (66, 1, 56), (56, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87)]"
131,"[(5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 44), (44, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87), (87, 0, 86), (86, 4, 87)]"
132,"[(5, 1, 15), (15, 1, 14), (14, 1, 13), (13, 4, 23), (23, 4, 24), (24, 1, 24), (24, 1, 34), (34, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 74), (74, 4, 75), (75, 4, 74), (74, 4, 75), (75, 4, 75), (75, 4, 75)]"
133,"[(5, 1, 15), (15, 1, 16), (16, 3, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 34), (34, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 75), (75, 4, 76), (76, 1, 76)]"
134,"[(5, 1, 15), (15, 1, 25), (25, 1, 24), (24, 1, 24), (24, 1, 14), (14, 1, 15), (15, 1, 25), (25, 1, 24), (24, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 76), (76, 1, 76), (76, 1, 86), (86, 4, 87), (87, 0, 87)]"
135,"[(7, 3, 7), (7, 3, 7), (7, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 35), (35, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 65), (65, 1, 65)]"
136,"[(9, 3, 8), (8, 3, 8), (8, 3, 8), (8, 3, 7), (7, 3, 8), (8, 3, 7), (7, 3, 6), (6, 3, 16), (16, 3, 26), (26, 3, 26), (26, 3, 25), (25, 1, 26), (26, 3, 26), (26, 3, 26), (26, 3, 26), (26, 3, 25), (25, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45)]"
137,"[(9, 3, 9), (9, 3, 8), (8, 3, 7), (7, 3, 17), (17, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 74), (74, 4, 84), (84, 4, 84), (84, 4, 85), (85, 4, 86), (86, 4, 86), (86, 4, 96)]"
138,"[(6, 3, 5), (5, 1, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 66), (66, 1, 56), (56, 1, 57), (57, 1, 67), (67, 1, 67), (67, 1, 77), (77, 1, 87), (87, 0, 86), (86, 4, 87), (87, 0, 88), (88, 3, 87)]"
139,"[(4, 1, 5), (5, 1, 15), (15, 1, 5), (5, 1, 4), (4, 1, 14), (14, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 74), (74, 4, 75), (75, 4, 75), (75, 4, 85), (85, 4, 86)]"
140,"[(6, 3, 7), (7, 3, 8), (8, 3, 8), (8, 3, 18), (18, 3, 17), (17, 3, 18), (18, 3, 17), (17, 3, 17), (17, 3, 16), (16, 3, 15), (15, 1, 25), (25, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55)]"
141,"[(5, 1, 4), (4, 1, 14), (14, 1, 24), (24, 1, 23), (23, 4, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 44), (44, 1, 54), (54, 1, 54), (54, 1, 64), (64, 1, 65), (65, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 85), (85, 4, 75), (75, 4, 76), (76, 1, 86)]"
142,"[(6, 3, 7), (7, 3, 7), (7, 3, 7), (7, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 45), (45, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 64), (64, 1, 54), (54, 1, 44), (44, 1, 54)]"
143,"[(3, 4, 4), (4, 1, 14), (14, 1, 4), (4, 1, 3), (3, 4, 4), (4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 24), (24, 1, 14), (14, 1, 13), (13, 4, 14), (14, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56)]"
144,"[(4, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 64), (64, 1, 74), (74, 4, 74), (74, 4, 75), (75, 4, 75), (75, 4, 85), (85, 4, 86), (86, 4, 87)]"
145,"[(9, 3, 9), (9, 3, 8), (8, 3, 8), (8, 3, 8), (8, 3, 9), (9, 3, 9), (9, 3, 8), (8, 3, 9), (9, 3, 8), (8, 3, 7), (7, 3, 7), (7, 3, 6), (6, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 16), (16, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25)]"
146,"[(9, 3, 8), (8, 3, 7), (7, 3, 7), (7, 3, 6), (6, 3, 16), (16, 3, 6), (6, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76)]"
147,"[(4, 1, 14), (14, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 64), (64, 1, 64), (64, 1, 65), (65, 1, 75), (75, 4, 85), (85, 4, 86), (86, 4, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87), (87, 0, 87)]"
148,"[(9, 3, 19), (19, 1, 29), (29, 3, 28), (28, 3, 27), (27, 3, 26), (26, 3, 16), (16, 3, 6), (6, 3, 5), (5, 1, 15), (15, 1, 14), (14, 1, 24), (24, 1, 34), (34, 1, 44), (44, 1, 54), (54, 1, 64), (64, 1, 74), (74, 4, 75), (75, 4, 85), (85, 4, 86), (86, 4, 87)]"
