m,trajs
75,"[(1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 3), (3, 4, 4), (4, 4, 4), (4, 4, 5), (5, 1, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 54), (54, 1, 55), (55, 1, 65), (65, 1, 55), (55, 1, 65)]"
76,"[(5, 1, 6), (6, 1, 5), (5, 1, 5), (5, 1, 6), (6, 1, 16), (16, 1, 26), (26, 3, 26), (26, 3, 25), (25, 1, 26), (26, 3, 16), (16, 1, 6), (6, 1, 6), (6, 1, 16), (16, 1, 26), (26, 3, 26), (26, 3, 26), (26, 3, 26), (26, 3, 26), (26, 3, 27), (27, 3, 27)]"
77,"[(2, 4, 1), (1, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 5), (5, 1, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 16), (16, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45)]"
78,"[(5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 47), (47, 1, 46), (46, 1, 56), (56, 1, 46), (46, 1, 46), (46, 1, 56), (56, 1, 56), (56, 1, 66), (66, 1, 76), (76, 4, 77), (77, 1, 77), (77, 1, 87)]"
79,"[(1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 5), (5, 1, 4), (4, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 14), (14, 4, 15), (15, 1, 25), (25, 1, 24), (24, 4, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75)]"
80,"[(5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 75), (75, 4, 75), (75, 4, 76), (76, 4, 86), (86, 4, 87), (87, 4, 88), (88, 0, 98), (98, 2, 88), (88, 0, 88), (88, 0, 88), (88, 0, 88)]"
81,"[(0, 4, 0), (0, 4, 1), (1, 4, 2), (2, 4, 2), (2, 4, 3), (3, 4, 13), (13, 4, 14), (14, 4, 15), (15, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55)]"
82,"[(8, 3, 18), (18, 1, 17), (17, 1, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 67), (67, 1, 68), (68, 1, 78), (78, 1, 88), (88, 0, 88), (88, 0, 88), (88, 0, 98)]"
83,"[(0, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 65), (65, 1, 55), (55, 1, 65), (65, 1, 64)]"
84,"[(9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 3, 7), (7, 3, 6), (6, 1, 16), (16, 1, 26), (26, 3, 26), (26, 3, 16), (16, 1, 26), (26, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 44), (44, 1, 44), (44, 1, 44), (44, 1, 54)]"
85,"[(2, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 26), (26, 3, 25), (25, 1, 15), (15, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 66), (66, 1, 76)]"
86,"[(0, 4, 0), (0, 4, 0), (0, 4, 1), (1, 4, 2), (2, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 14), (14, 4, 4), (4, 4, 5), (5, 1, 5), (5, 1, 6), (6, 1, 6), (6, 1, 16), (16, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 25), (25, 1, 35)]"
87,"[(9, 0, 19), (19, 1, 29), (29, 3, 29), (29, 3, 19), (19, 1, 29), (29, 3, 28), (28, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 75), (75, 4, 76), (76, 4, 86), (86, 4, 96), (96, 4, 96), (96, 4, 97)]"
88,"[(6, 1, 16), (16, 1, 26), (26, 3, 16), (16, 1, 26), (26, 3, 27), (27, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 74), (74, 4, 75), (75, 4, 76), (76, 4, 77), (77, 1, 78), (78, 1, 88), (88, 0, 89)]"
89,"[(5, 1, 4), (4, 4, 5), (5, 1, 6), (6, 1, 16), (16, 1, 26), (26, 3, 26), (26, 3, 16), (16, 1, 15), (15, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 24), (24, 4, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 55), (55, 1, 65)]"
90,"[(4, 4, 5), (5, 1, 15), (15, 1, 14), (14, 4, 24), (24, 4, 14), (14, 4, 15), (15, 1, 25), (25, 1, 25), (25, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 75), (75, 4, 76), (76, 4, 77), (77, 1, 67)]"
91,"[(5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 64), (64, 4, 65), (65, 1, 55), (55, 1, 56), (56, 1, 57), (57, 1, 56), (56, 1, 57), (57, 1, 56), (56, 1, 46), (46, 1, 56), (56, 1, 55), (55, 1, 65), (65, 1, 55), (55, 1, 65)]"
92,"[(6, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 85), (85, 4, 86), (86, 4, 87), (87, 4, 88), (88, 0, 78), (78, 1, 88), (88, 0, 88), (88, 0, 88), (88, 0, 88), (88, 0, 88), (88, 0, 88), (88, 0, 88)]"
93,"[(1, 4, 1), (1, 4, 2), (2, 4, 12), (12, 4, 13), (13, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 64), (64, 4, 65), (65, 1, 75), (75, 4, 74), (74, 4, 75), (75, 4, 76), (76, 4, 86)]"
94,"[(6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 4, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 76), (76, 4, 77), (77, 1, 87), (87, 4, 97), (97, 4, 97), (97, 4, 97)]"
95,"[(5, 1, 6), (6, 1, 16), (16, 1, 17), (17, 1, 27), (27, 3, 26), (26, 3, 26), (26, 3, 26), (26, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 55), (55, 1, 65), (65, 1, 65), (65, 1, 75), (75, 4, 74), (74, 4, 75), (75, 4, 75)]"
96,"[(0, 4, 1), (1, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 87)]"
97,"[(5, 1, 6), (6, 1, 16), (16, 1, 6), (6, 1, 6), (6, 1, 16), (16, 1, 15), (15, 1, 15), (15, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 64), (64, 4, 65), (65, 1, 75), (75, 4, 74), (74, 4, 74)]"
98,"[(3, 4, 4), (4, 4, 5), (5, 1, 6), (6, 1, 6), (6, 1, 5), (5, 1, 15), (15, 1, 16), (16, 1, 26), (26, 3, 27), (27, 3, 17), (17, 1, 16), (16, 1, 26), (26, 3, 26), (26, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 45)]"
99,"[(2, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 4), (4, 4, 5), (5, 1, 5), (5, 1, 15), (15, 1, 16), (16, 1, 26), (26, 3, 26), (26, 3, 27), (27, 3, 28), (28, 3, 28), (28, 3, 27), (27, 3, 26), (26, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 24), (24, 4, 25)]"
100,"[(6, 1, 16), (16, 1, 17), (17, 1, 17), (17, 1, 17), (17, 1, 27), (27, 3, 17), (17, 1, 27), (27, 3, 27), (27, 3, 17), (17, 1, 27), (27, 3, 26), (26, 3, 25), (25, 1, 24), (24, 4, 14), (14, 4, 15), (15, 1, 16), (16, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35)]"
101,"[(6, 1, 16), (16, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 54), (54, 1, 64), (64, 4, 65), (65, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 87), (87, 4, 88), (88, 0, 98), (98, 2, 88), (88, 0, 88), (88, 0, 88)]"
102,"[(1, 4, 2), (2, 4, 12), (12, 4, 13), (13, 4, 14), (14, 4, 4), (4, 4, 4), (4, 4, 4), (4, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75)]"
103,"[(0, 4, 1), (1, 4, 2), (2, 4, 12), (12, 4, 13), (13, 4, 14), (14, 4, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 64), (64, 4, 54), (54, 1, 64), (64, 4, 65), (65, 1, 66), (66, 1, 76), (76, 4, 76), (76, 4, 77), (77, 1, 87)]"
104,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 1, 29), (29, 3, 29), (29, 3, 19), (19, 1, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9)]"
105,"[(1, 4, 1), (1, 4, 11), (11, 4, 10), (10, 1, 20), (20, 1, 20), (20, 1, 30), (30, 1, 40), (40, 1, 50), (50, 1, 60), (60, 1, 70), (70, 1, 80), (80, 1, 90), (90, 0, 90), (90, 0, 91), (91, 3, 90), (90, 0, 90), (90, 0, 80), (80, 1, 81), (81, 3, 80), (80, 1, 80)]"
106,"[(2, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 6), (6, 1, 16), (16, 1, 6), (6, 1, 16), (16, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 87), (87, 4, 97), (97, 4, 97)]"
107,"[(9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 3, 18), (18, 1, 28), (28, 3, 28), (28, 3, 18), (18, 1, 28), (28, 3, 27), (27, 3, 26), (26, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 55)]"
108,"[(7, 3, 17), (17, 1, 17), (17, 1, 7), (7, 3, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 66), (66, 1, 76), (76, 4, 77), (77, 1, 87), (87, 4, 87), (87, 4, 88), (88, 0, 89), (89, 3, 88), (88, 0, 88)]"
109,"[(8, 3, 7), (7, 3, 7), (7, 3, 8), (8, 3, 7), (7, 3, 17), (17, 1, 17), (17, 1, 7), (7, 3, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 75)]"
110,"[(7, 3, 6), (6, 1, 16), (16, 1, 15), (15, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 87), (87, 4, 87), (87, 4, 88), (88, 0, 88), (88, 0, 98), (98, 2, 88), (88, 0, 98), (98, 2, 88)]"
111,"[(4, 4, 5), (5, 1, 5), (5, 1, 5), (5, 1, 6), (6, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 26), (26, 3, 25), (25, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 64), (64, 4, 65), (65, 1, 75), (75, 4, 85)]"
112,"[(1, 4, 0), (0, 4, 10), (10, 1, 10), (10, 1, 20), (20, 1, 30), (30, 1, 40), (40, 1, 40), (40, 1, 50), (50, 1, 50), (50, 1, 60), (60, 1, 70), (70, 1, 80), (80, 1, 90), (90, 0, 90), (90, 0, 90), (90, 0, 90), (90, 0, 90), (90, 0, 90), (90, 0, 90), (90, 0, 90)]"
113,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 1, 18), (18, 1, 28), (28, 3, 27), (27, 3, 26), (26, 3, 27), (27, 3, 27), (27, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 24), (24, 4, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 64)]"
114,"[(0, 4, 1), (1, 4, 2), (2, 4, 2), (2, 4, 3), (3, 4, 13), (13, 4, 14), (14, 4, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 87), (87, 4, 77), (77, 1, 77), (77, 1, 87), (87, 4, 87)]"
115,"[(8, 3, 7), (7, 3, 6), (6, 1, 5), (5, 1, 5), (5, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 66), (66, 1, 76), (76, 4, 76), (76, 4, 75), (75, 4, 76), (76, 4, 77), (77, 1, 87), (87, 4, 86)]"
116,"[(7, 3, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 55), (55, 1, 65), (65, 1, 65), (65, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 66), (66, 1, 76), (76, 4, 66)]"
117,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 3, 7), (7, 3, 6), (6, 1, 16), (16, 1, 26), (26, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 74), (74, 4, 75), (75, 4, 76)]"
118,"[(5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 78), (78, 1, 88), (88, 0, 88), (88, 0, 89)]"
119,"[(0, 4, 1), (1, 4, 11), (11, 4, 12), (12, 4, 13), (13, 4, 12), (12, 4, 2), (2, 4, 3), (3, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 35)]"
120,"[(7, 3, 6), (6, 1, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 87), (87, 4, 77), (77, 1, 87), (87, 4, 88), (88, 0, 88), (88, 0, 88), (88, 0, 88), (88, 0, 88), (88, 0, 87)]"
121,"[(7, 3, 8), (8, 3, 7), (7, 3, 7), (7, 3, 7), (7, 3, 17), (17, 1, 17), (17, 1, 16), (16, 1, 17), (17, 1, 17), (17, 1, 27), (27, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 75), (75, 4, 75)]"
122,"[(4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 25), (25, 1, 25), (25, 1, 24), (24, 4, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 87), (87, 4, 97), (97, 4, 98), (98, 2, 97), (97, 4, 98)]"
123,"[(4, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 66), (66, 1, 67), (67, 1, 77), (77, 1, 67), (67, 1, 77), (77, 1, 87), (87, 4, 97), (97, 4, 97), (97, 4, 96), (96, 4, 97)]"
124,"[(1, 4, 1), (1, 4, 0), (0, 4, 0), (0, 4, 10), (10, 1, 20), (20, 1, 20), (20, 1, 21), (21, 4, 21), (21, 4, 22), (22, 4, 22), (22, 4, 23), (23, 4, 24), (24, 4, 23), (23, 4, 24), (24, 4, 24), (24, 4, 24), (24, 4, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45)]"
125,"[(5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 64), (64, 4, 54), (54, 1, 64), (64, 4, 54), (54, 1, 64), (64, 4, 64), (64, 4, 64), (64, 4, 65), (65, 1, 75), (75, 4, 74), (74, 4, 75), (75, 4, 76)]"
126,"[(4, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 66), (66, 1, 76), (76, 4, 77), (77, 1, 67), (67, 1, 77), (77, 1, 87), (87, 4, 88), (88, 0, 78), (78, 1, 88), (88, 0, 98), (98, 2, 98)]"
127,"[(1, 4, 2), (2, 4, 1), (1, 4, 2), (2, 4, 1), (1, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 65)]"
128,"[(4, 4, 5), (5, 1, 15), (15, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 87)]"
129,"[(6, 1, 6), (6, 1, 16), (16, 1, 26), (26, 3, 26), (26, 3, 25), (25, 1, 24), (24, 4, 25), (25, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 64), (64, 4, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 76)]"
130,"[(2, 4, 2), (2, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 66), (66, 1, 56), (56, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 86), (86, 4, 87)]"
131,"[(5, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 54), (54, 1, 44), (44, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 4, 64), (64, 4, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 87), (87, 4, 88), (88, 0, 87), (87, 4, 88)]"
132,"[(5, 1, 15), (15, 1, 14), (14, 4, 13), (13, 4, 23), (23, 4, 24), (24, 4, 24), (24, 4, 25), (25, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 64), (64, 4, 65), (65, 1, 64), (64, 4, 65), (65, 1, 65), (65, 1, 65)]"
133,"[(5, 1, 15), (15, 1, 16), (16, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 44), (44, 1, 44), (44, 1, 54), (54, 1, 64), (64, 4, 64), (64, 4, 65), (65, 1, 75), (75, 4, 74), (74, 4, 75), (75, 4, 76), (76, 4, 76), (76, 4, 77), (77, 1, 77)]"
134,"[(5, 1, 15), (15, 1, 25), (25, 1, 24), (24, 4, 24), (24, 4, 14), (14, 4, 15), (15, 1, 25), (25, 1, 24), (24, 4, 24), (24, 4, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 76), (76, 4, 77), (77, 1, 87), (87, 4, 88)]"
135,"[(7, 3, 7), (7, 3, 7), (7, 3, 8), (8, 3, 7), (7, 3, 6), (6, 1, 16), (16, 1, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 35), (35, 1, 25), (25, 1, 24), (24, 4, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 46), (46, 1, 46)]"
136,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 1, 29), (29, 3, 29), (29, 3, 28), (28, 3, 27), (27, 3, 27), (27, 3, 27), (27, 3, 27), (27, 3, 26), (26, 3, 16), (16, 1, 26), (26, 3, 26), (26, 3, 25)]"
137,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 1, 29), (29, 3, 28), (28, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 75), (75, 4, 76), (76, 4, 77), (77, 1, 77), (77, 1, 87)]"
138,"[(6, 1, 6), (6, 1, 7), (7, 3, 6), (6, 1, 16), (16, 1, 26), (26, 3, 26), (26, 3, 27), (27, 3, 26), (26, 3, 26), (26, 3, 25), (25, 1, 15), (15, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 45), (45, 1, 55), (55, 1, 55)]"
139,"[(4, 4, 5), (5, 1, 15), (15, 1, 5), (5, 1, 4), (4, 4, 5), (5, 1, 6), (6, 1, 16), (16, 1, 16), (16, 1, 26), (26, 3, 26), (26, 3, 16), (16, 1, 26), (26, 3, 27), (27, 3, 28), (28, 3, 28), (28, 3, 27), (27, 3, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45)]"
140,"[(6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 76), (76, 4, 77), (77, 1, 87), (87, 4, 88), (88, 0, 88), (88, 0, 88), (88, 0, 78), (78, 1, 78), (78, 1, 88), (88, 0, 88), (88, 0, 88), (88, 0, 98)]"
141,"[(5, 1, 4), (4, 4, 5), (5, 1, 15), (15, 1, 14), (14, 4, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 55), (55, 1, 56), (56, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 85), (85, 4, 75), (75, 4, 76), (76, 4, 77)]"
142,"[(6, 1, 16), (16, 1, 26), (26, 3, 26), (26, 3, 25), (25, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 44), (44, 1, 54), (54, 1, 64), (64, 4, 65), (65, 1, 65), (65, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 74), (74, 4, 75), (75, 4, 65), (65, 1, 55), (55, 1, 65)]"
143,"[(3, 4, 4), (4, 4, 14), (14, 4, 4), (4, 4, 3), (3, 4, 4), (4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 5), (5, 1, 5), (5, 1, 15), (15, 1, 16), (16, 1, 26), (26, 3, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 46)]"
144,"[(4, 4, 5), (5, 1, 15), (15, 1, 25), (25, 1, 15), (15, 1, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 55), (55, 1, 65), (65, 1, 65), (65, 1, 75), (75, 4, 75), (75, 4, 85), (85, 4, 86), (86, 4, 87)]"
145,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 3, 7), (7, 3, 7), (7, 3, 6), (6, 1, 16), (16, 1, 17), (17, 1, 27), (27, 3, 26), (26, 3, 16), (16, 1, 26), (26, 3, 27), (27, 3, 26)]"
146,"[(9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 19), (19, 1, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 9), (9, 0, 8), (8, 3, 7), (7, 3, 7), (7, 3, 6), (6, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55)]"
147,"[(4, 4, 5), (5, 1, 6), (6, 1, 16), (16, 1, 16), (16, 1, 16), (16, 1, 26), (26, 3, 25), (25, 1, 35), (35, 1, 35), (35, 1, 45), (45, 1, 45), (45, 1, 46), (46, 1, 56), (56, 1, 66), (66, 1, 76), (76, 4, 77), (77, 1, 87), (87, 4, 88), (88, 0, 88), (88, 0, 88)]"
148,"[(9, 0, 19), (19, 1, 29), (29, 3, 28), (28, 3, 27), (27, 3, 26), (26, 3, 16), (16, 1, 6), (6, 1, 5), (5, 1, 15), (15, 1, 14), (14, 4, 15), (15, 1, 25), (25, 1, 35), (35, 1, 45), (45, 1, 55), (55, 1, 65), (65, 1, 75), (75, 4, 85), (85, 4, 86), (86, 4, 87)]"
